Sentences	Label
Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 	anger
I just poured boiling water on my foot.. now my cup of tea is less enjoyable, but worse my football career is foiled.	anger
It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami	anger
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me	anger
im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young	anger
@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment	anger
I can't even right now #bb18 #rage	anger
I just love it when people make plans for me without actually including me in this process 	anger
Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst	anger
@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy	anger
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted 	anger
Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃	anger
the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.	anger
Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO	anger
@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!	anger
@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck 😂	anger
@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 	anger
Drop Snapchat names #bored #snap #swap #pics	anger
@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the 	anger
can't believe Achilles killed me! #angry	anger
I'm just doing what u should b doing just minding my business and grinding relentless @LITO615	anger
@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-	anger
straight people are canoodling on the quad and I'm 	anger
Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️	anger
@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!	anger
@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime	anger
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.	anger
@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥	anger
Why are people that don't have iPhones so bitter about iPhones???? Can someone explain	anger
@Dominos_UK worst thing is i have confimation from them 	anger
Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.	anger
@TobyIrish1 Yes but you were specifically fuming about him not signing enough people	anger
doing some testing with my current earth burst team	anger
@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.	anger
@kerrybowen_ you have anger issues!	anger
Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap	anger
@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter	anger
@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.	anger
Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??	anger
@snowangel415 @cjwalters66 Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him...	anger
@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter	anger
@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄	anger
Ughhh love a clean house and my incense lit aromatherapy	anger
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame	anger
🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain	anger
and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers	anger
Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡	anger
@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming	anger
@ArizonaCoyotes not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling.	anger
Using multiple combs simultaneously is what I like to call impressive work!!    ;-O  #ohsnap #daaamn	anger
@winksahoy we about to get shit on by the wrath of winter out of nowhere	anger
Need a new outlet for 	anger
RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?	anger
I need to stop second guess myself and just go with the first thought and go with it. 	anger
guys irritate me	anger
@canada4trumpnow @donlemon he has BAD TEMPERAMENT  #HissyFits	anger
@o2academybham since when the fuck can you not stand at a concert? 	anger
@jamielamieee @gerbicapiral_ @Dory then I look at you and we burst out laughing	anger
Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻  #petty	anger
We floated like butterflies. Now you sting like bees!'	anger
Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18	anger
when you find out the initiative isn't even a thing 😧 	anger
How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat 	anger
If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman	anger
@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only	anger
@GroupAnon black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town	anger
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations	anger
oh these old things on my face? nah they're not tears from school related anger and frustration nope never	anger
Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram	anger
@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless	anger
#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax	anger
Candice's standing pout face aggravates me every week	anger
jelly baby is my favourite insult	anger
I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭	anger
@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying	anger
@JrDingy96 Ikr people still got a grudge against him for no reason like wtf?!	anger
Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18	anger
@skinkev let's rage	anger
@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.	anger
Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe	anger
Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 	anger
why are people so offended by kendall he ends photo shoot like seriously shut the fuck up	anger
•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--	anger
@xandraaa5 @amayaallyn6 shut up hashtags are cool 	anger
@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry	anger
@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed	anger
@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone	anger
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle	anger
I got fever highs\nI got boiling blood	anger
@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both.	anger
I just got murdered in madden. 🤕	anger
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.	anger
@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin 	anger
All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting	anger
Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...	anger
Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt 	anger
@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.	anger
@rumanaa_r @DaiIyRoasts what did I do to offend you? 🙄😭😂	anger
When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms	anger
Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice	anger
@Andy1129298 @hopheaddarrell fingers of fury!	anger
Beyoncé resentment gets me in my feelings every time. 😩	anger
i'll get my revenge soon	anger
@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄	anger
We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick	anger
How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg	anger
@mjmralph then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you 😕	anger
Blood is boiling	anger
#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo	anger
Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally	anger
@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. 	anger
Hate when guys cant control their anger 🙃🙃	anger
Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy	anger
Oh my. Watching #rage. It's been like, ages	anger
the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗	anger
#ParentsofAddicts: let #wellness be your #revenge! -Al Anon speaker	anger
I base when it's going to rain here off of brills snap stories.	anger
@interception225 you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.	anger
BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!	anger
I've learned to let go of resentment for people who have hurt me, because keeping it is like swallowing poison and expecting them to die.	anger
@deshbhakthoon always unhappy and easily offended.	anger
Oh man it's been so long since I've played #madden I am trash anymore.	anger
Like if you aggravate me constantly, byeeeeeeee	anger
Candace &amp; her pout are getting right on my tits #GBBO	anger
Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016	anger
When someone rudely says all women should have long hair and your inner feminist tries not to rage	anger
Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka'	anger
@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage	anger
These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04	anger
srry my feelings offend u 🤗	anger
@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph	anger
I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.	anger
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge	anger
The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment	anger
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage	anger
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing 	anger
@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --	anger
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger	anger
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈	anger
@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment	anger
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed 	anger
@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.	anger
13 hour @bus rides make me  #sorry	anger
@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. 	anger
Never let me see you frown	anger
@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop	anger
Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle	anger
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road 	anger
@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --	anger
How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##	anger
@JohnJHarwood @GWGMJ30 It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.	anger
The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.	anger
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden	anger
@HillaryClinton It's your party that has divided this nation.  You inflame the minority population as well as pander.  You are a disgrace.	anger
As your own lives in order to complete our amazing life journey successfully, it is there. 	anger
Police: Atlanta rapper Shawty Lo killed in fiery car crash	anger
@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--	anger
I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming	anger
no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute	anger
@RichardHBell Yes, I think he held a grudge ...	anger
@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin	anger
my momma irritate me asking all these questions like gone 😤	anger
@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything	anger
13 hour @bus rides make me #angry #sorry	anger
I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC	anger
@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it	anger
As usual disappointing #offense by @HoustonTexans ...#Texans	anger
And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.	anger
I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh 	anger
@Trump_Videos she looks completely #rabid @realDonaldTrump	anger
@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout	anger
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless	anger
I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄	anger
Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾	anger
Im so angry 😂🙃	anger
warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~	anger
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage	anger
don't give someone power by letting their words offend you	anger
@TzumiXIV huff puff	anger
@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.	anger
@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh	anger
@macmel19 come play madden at my house after school	anger
I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tøp cover of cancer	anger
@RoyEnglish roy as fiery	anger
@Susan_Wilde @oohincensed @TheCanarySays no! Kinda offended that you had to ask	anger
@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂	anger
@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery	anger
Forever angry that gh ruined Molly and morgan's bond/friendship 	anger
Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged	anger
Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values	anger
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter	anger
Forever angry that gh ruined Molly and morgan's bond/friendship #bitter	anger
When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife	anger
Worst juror ever? Michelle. You were Nicole's biggest threat.  #bb18	anger
The sun literally burning my skin	anger
@itgoeszaysway ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol...	anger
@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.	anger
Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar	anger
People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent	anger
@JuliaHB1 Bloody right #fume	anger
@laura221b I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷	anger
@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!	anger
I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked.	anger
bows are world of tank creats rubberbath sting weeks of	anger
..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!	anger
People that smoke cigarettes irritate my soul.	anger
{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}	anger
@crystaldiamondo impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..	anger
@marcavis @AntisocialJW2 I've always been fiery, but never radical.	anger
I guess #bradangelina &gt; #anger &gt; #blacklivesmatter	anger
snap music kept me from running into traffic 2005-2007.	anger
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage	anger
So Rangers v Celtic ll 	anger
@nytopinion  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?	anger
@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat	anger
dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails	anger
#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .	anger
Get to the gym and discover I forgot to put my gym shoes back in my bad 😤  #wwhhyyy	anger
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed	anger
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm 	anger
How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage	anger
@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀	anger
Just saw lil homie @NICKMERCS rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost...	anger
@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing	anger
I screened my own snap what kind of narcissistic ass would smh	anger
I really wish my road rage wasn't so damn bad lmaooooo	anger
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR	anger
dammit @TMobile whays going on!!! 😤😤😤😤 lol  #smh #mobilefails	anger
Literally fuming fuck sake	anger
@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. 	anger
Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol	anger
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry	anger
follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr	anger
@KatzeAnilothei this amount of greedy mooching makes me snarl.	anger
@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin	anger
@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?	anger
Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...	anger
How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄	anger
Being #relentless is absolutely the only way to success. Never, ever, ever give up!	anger
Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.	anger
At the point today where if someone says something remotely kind to me, a waterfall will burst out of my eyes	anger
@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage	anger
I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅	anger
remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao	anger
@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #outrage #Victim	anger
That way ur so angry you can literally feel ur blood boiling	anger
I'm nothing but a hateful and bitter fag	anger
@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂	anger
Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD	anger
@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸	anger
Ppl like that irritate my soul	anger
@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.	anger
@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy	anger
@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.	anger
My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.	anger
I HATE little girls 😡😡 got a lot off growing up to do!!! 	anger
Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing  #thatsmyluck	anger
Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick!  #wtf #murder	anger
np rum rage	anger
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!	anger
@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.	anger
@EE whats with the 50p a minute charge to 150, insult to injury	anger
Another loss to city in the cup next 🙈 😂😂 cmon united! #revenge	anger
@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭	anger
no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks	anger
@The_Nasty_P now you gotta do that with fast n furious	anger
@cburt43 turn that frown upside down	anger
#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole	anger
says, who are you to compared me with the others; I'm just human. #lit #fire #burning	anger
@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?	anger
For the first time in my madden career I just set up a farm account. Should make MOTM much easier	anger
Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard	anger
I can already tell this programme is going to infuriate me #ExtremeWorld	anger
This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke	anger
sixth form has destroyed my glowing skin im fuming	anger
Love the new song I can't stop thinking about you by #sting.	anger
@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC	anger
@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.	anger
If you be #angry, which may be the case, &amp; which may be unavoidable, see that the sudden excitement does not become sin. #AlbertBarnes	anger
@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol	anger
Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst	anger
... flat party and I instantly get bollocked about it. #fuming	anger
@sarahhiggins90 @lokiscottishrap So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.	anger
Why does Candice constantly pout #GBBO 💄😒	anger
Brendan Rodgers looks fuming 😭	anger
I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more	anger
Hell hath no fury like a bureaucrat scorned. ― Milton Friedman	anger
the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation.  #fatalism	anger
@pxrfectpeach it's got her little pout	anger
Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist	anger
@majesticmata didn't even realise you used that insult it was that shit mate	anger
@edquinn63 how can you even forget to pick ur fave child up from school 	anger
#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia	anger
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite 	anger
@Kim_is__bored exactly what I have been saying on fb.. 	anger
Feel the wrath of my air-dropped pamphlets!	anger
@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. 	anger
LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.	anger
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious	anger
Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott	anger
@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 	anger
@StrongestBeing ←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was→	anger
All options are on the table - #revenge is coming.	anger
@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.	anger
being bitter only hurts yourself lmaooo	anger
It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.	anger
Making my buddy cry !! Bitch wait for revenge 🤗👌🏻	anger
@LaureEve I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.	anger
Not giving a fuck is better than revenge.	anger
@EagleGiles23 @tgilmore_92 what I miss? #outrage	anger
@pianimadi regarde tes snap	anger
“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO	anger
@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming	anger
jamming out to fury in math class wanting to die hbu	anger
630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold	anger
@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply	anger
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes 	anger
..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!	anger
@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end	anger
Threat factors in respect to provocation bulb worm: BnQo	anger
@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism	anger
@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers	anger
Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman 	anger
@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)	anger
@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter	anger
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome	anger
@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! 	anger
Bloody parking ticket 😒💸 	anger
@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see	anger
Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.	anger
I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥	anger
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ 	anger
@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -	anger
India should now react to the uri attack..... #revenge	anger
@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either 	anger
@kitanoye Hell is hot and boiling, isi ewu	anger
Autocorrect changes ''em' to 'me' which I resent greatly	anger
matt and i just did a psychological study on provocation in abusive relationships.	anger
@l1ght__eyes u tried boiling em takes years too	anger
@HomeSwapperteam  Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. #fuming with her	anger
Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD	anger
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter	anger
