Sentences	Label
@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?	fear
Changing my hair again 	fear
@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow	fear
Look at me. Made it through the day without a meltdown. 	fear
Today has dragged on 	fear
@STLouis_RamsFan their whole team is limited when they're on the field. 	fear
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. 	fear
#GoodAfternoon! ^^ Doesn't matter whn you #start something, as long as you start it #today. 'Age' only exists in the mind. You are #Timeless	fear
Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂	fear
@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing #terrorism	fear
Do you think humans have the sense for recognizing impending doom? 	fear
Bring on my interview at hospital tho 🙈🙈 #nervous	fear
@kohara19 It's a rare land octopus. Be very afraid.	fear
i'd let jiho step on my throat but he'd probs be afraid he'd hurt me	fear
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless	fear
@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... 	fear
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic	fear
@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.	fear
@Beetrootrabbit it was, work was an awful reality on the Tuesday @verilyberrily @emmmmerla, thanks so much for coming! xx	fear
@peacexxanna your nightmare	fear
@stephtikkanen oh so true, so true. 	fear
Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys 	fear
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years 	fear
@mcauley_ross rojo is awful	fear
@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice	fear
@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him.	fear
@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder	fear
How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself	fear
@BritishBakeOff Val's 'soggy bottom' face will haunt me. Stay strong V-dog!	fear
I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.	fear
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke	fear
@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible	fear
I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week	fear
It really is amazing the money they give to some of these QB's #nfl #texans #brock 	fear
ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax	fear
@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.	fear
@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC	fear
@GeneralBakshi Only Indian seems to be afraid of War is @sardesairajdeep n like India is for WAR! WAR! WAR! we cry war. #PakistanMustPay	fear
@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible	fear
@ManUtd carrick and Herrera proved their worth last night. What more does Rooney need to do to get dropped #awful. Rashford needs to start	fear
Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont  #be #happy	fear
I have another test tonight #nervous	fear
both afraid of all the same things	fear
Omg he kissed her🙈 #shy #w	fear
@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.	fear
@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.	fear
Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans	fear
Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme	fear
Heard of panic! At the disco? How about Kach-ing! at the ATM	fear
If I'm working and I know you're working., keep in touch with other woman cuz you make me nervous... #OffTop	fear
The 'banter' from Craigen and Sutton on BT is fucking horrid	fear
@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.	fear
Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕	fear
It's 5:55am. I'm hungry but there is no food. #panic	fear
Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.	fear
@ceIestialfoxx I don't even remember that part 😅 the movie wasn't terrible, it just wasn't very scary and I expected a better ending 🙄	fear
The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums 	fear
David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor	fear
Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS	fear
Ramos with his ground shaking headers..😏	fear
We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16	fear
My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe	fear
@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness	fear
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice	fear
Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep	fear
This maybe a new start but it will always be align with the end. #start #forward	fear
@andrewspoooner wouldn't cross the street to piss on its server if it was on dire	fear
@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!	fear
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror	fear
@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer	fear
@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?	fear
I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.	fear
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash	fear
@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted #bully	fear
Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! 	fear
Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!	fear
Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC	fear
@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence	fear
My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible	fear
Im not a #nervouswreck, Im a #nervous #pileup. #GoingCrazy #HelpMe #Insane #Antisocial	fear
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot	fear
@siomo @NEWSTALK1010 20 says he gets reelected..... #be 	fear
#soywax limited edition horror candles going up @scentedscreams! Follow us for all the latest news!! 	fear
US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅	fear
@dish_answers I've contacted @dish @dish_answers  #service #whathappenedtocustomerservice	fear
@MannersAboveAll *laughs louder this time, shaking my head* That was really cheesy, wasn't it?	fear
im tired of people telling me the worry about me when in fact they probably never gave a fuck about me	fear
The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings on–but #dentists?	fear
@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.	fear
Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans 	fear
I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry	fear
Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit	fear
Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.	fear
Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.	fear
@GSchwartz_ it wasn't a joke . 	fear
#ntfc mourinho is worried,  bringing Ibra  and Rushford on. 	fear
Pretty excited for American horror story tonight	fear
@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.	fear
I start work tmrw yall, i'm nervous lol	fear
@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan #timid	fear
@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. 	fear
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 	fear
I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day	fear
What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation  #success #hustle	fear
@tomsteinfort expected i thought #fear	fear
ok, ok.. I know.. my last tweet was #terrible	fear
@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews	fear
@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare	fear
if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents	fear
Val downing a bottle of vodka there to stop her from shaking! #GBBO	fear
#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA	fear
#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there 💨	fear
@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice	fear
@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs	fear
@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service	fear
Last @LGCanada product I buy - I promise! Absolutely  #CustomerService	fear
@KissFMUK rescue my morning, turned up to the gym an hour early before it opened! #nightmare ☝️	fear
@ATTCares this really sucks how much your customer service sucks. I've been hung up on three times and this is absolutely horrible.	fear
Shoutout to @VZWSupport for ruining my iPhone 7 order!! 	fear
Seeing huge or really full  backpacks on people fills me with anxiety	fear
@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(	fear
@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...	fear
when people hit on me i try to shake them off by talking about how i hide from communism	fear
Breaking out in hives for the first time since college finals. #anxiety sucks	fear
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror	fear
This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened	fear
@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now. 	fear
@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully	fear
@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting	fear
@susanbrodigan @lyricconcert Ha yes- the look of despair!	fear
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 	fear
@ETimsNet I wanted him dropped a while ago. Its a concern for us no doubt	fear
@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys 🐴🦄	fear
We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars	fear
@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful, powerful animals.	fear
Wtf are United doing, shocking defending	fear
I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins	fear
Thought I left that part of life behind me\nIt's back to haunt every girl that loves me	fear
I want to slide into the dms but im too fucking shy 	fear
@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.	fear
@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.	fear
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice 	fear
@JustinTrudeau opened doors to terrorism and he will pay for it. @CP24 @globalnewsto	fear
This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon	fear
What's up Cowboys? 	fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +	fear
It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. 	fear
@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2	fear
@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. 	fear
On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy	fear
.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage	fear
My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :')	fear
@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-	fear
@MoonPendent13 One of my friends has a fear of mirrors because he tried to summon Bloody Mary, and he thinks she's going to pop up any time!	fear
#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?	fear
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible	fear
@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it 	fear
When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly	fear
sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fi…	fear
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool 	fear
I hate having ideas but being too afraid to share them 😔	fear
What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success	fear
Arguing with these people doesn't work anyway, they just threaten to put you in death camps.	fear
Round 2  #pcola	fear
@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.	fear
day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.	fear
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless 	fear
Changing my hair again #shocking	fear
I've said it before and I'll say it again: It's God! All God! Only God! #awe #archippusawakening #entirelybyhisgrace	fear
Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks 😂	fear
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain	fear
Fuck being shy, I'm trying to be up in them thighs.	fear
My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years	fear
@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules	fear
Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.	fear
That goes the #alarm	fear
Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation	fear
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do 	fear
When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love 🎶	fear
@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway	fear
@peterdaou What? Hillary has 27 different controversies and she gets asked NOTHING about any of them. Truth is she's a horrible candidate	fear
“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject   #anxious	fear
Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.	fear
#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional	fear
A shy failure is nobler than an immodest success.	fear
RIP 'dancing on my own' after that awful song and dance	fear
Walk right through them! See way past them, and don't even hesitate running them over.	fear
My mind always seems to work its best at night 	fear
@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror	fear
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions 	fear
I'm a shy person	fear
@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.	fear
@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down	fear
@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??	fear
.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support	fear
Left my phone in Mcds #panic	fear
#smackdev #ptp #start word	fear
@rockandpop pomte A Muse com panic Station Exitaso	fear
@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.	fear
@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right	fear
@YahooCare data stolen in 2014 and only now do you tell us #shocking.	fear
They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.	fear
@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! 	fear
one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.	fear
I feel really nervous, or anxious. Idk. My leg keeps shaking. Hmm	fear
We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer	fear
It is important to seek peace, even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace	fear
Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech	fear
@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle	fear
He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror	fear
I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems	fear
Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life	fear
Pull over #tonight and make your car #shake 😋💦	fear
these confident bitches should scare you the most	fear
And it's hard to dance with a devil on your back\nSo shake him off.	fear
Honestly, there are some awful people on the internet... smh...	fear
I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless	fear
@SusannahSpot I could pop round #nightmare	fear
This weather making me dread work tonight	fear
@annalisewrobel_ awe thank you so much love 💕	fear
It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged	fear
@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy	fear
@alivitali that's what I'm afraid of!	fear
I'm afraid she's the goat you libeling people? #afraid #goat #libeling	fear
@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic	fear
😩😩😩😩 heads melted, very tired but can't sleep. #nightmare	fear
Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking	fear
@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!	fear
That was a fast response madrid.....Zidane threaten unuh	fear
@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe 	fear
@PARISDENNARD why should I listen to someone with a tie like that? 	fear
@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;	fear
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid	fear
@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time	fear
@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone	fear
He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂	fear
I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood	fear
@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!	fear
think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein	fear
How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible	fear
Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me	fear
Research has determined 70% of #laughter is actually #anxiety.	fear
i wanna passion and fear	fear
@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again	fear
@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.	fear
Girls with hairy arms scare me	fear
@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel	fear
@The_East_End And the air raid alarm was actually false.  There was no attack inbound at the time.	fear
Be #afraid of the #quiet ones they are the ones who actually #think.	fear
@DreKnott You've got tremendous range.	fear
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. 	fear
Even at this level, rojo still manages to play god damn awful. #MUFC	fear
Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC	fear
#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!	fear
Caballero having a nightmare #sweeperkeepernot	fear
Embarrassing lack of defensive depth coming back to haunt us.	fear
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful	fear
Jk I'm not a loner just really shy 😅	fear
Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous	fear
In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood 	fear
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k #apprehension?	fear
So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.	fear
Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them	fear
@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.	fear
@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful	fear
Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour	fear
@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.	fear
“Worry is a down payment on a problem you may never have'.  Joyce Meyer.  #motivation #leadership #worry	fear
@BigBossPeltonen \nLikewise #death #cutting 	fear
You have a #problem? Yes! Can you do #something about it? No! Than why #worry	fear
@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully	fear
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless	fear
Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. 	fear
Everywhere I go, the air I breathe in tastes like home.' - @The_Currys 	fear
I hate freaking out and ruining things. 	fear
How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? 😳😳😳	fear
@drunkafzayn @vogueszap yes it's shocking how islamophobic Indias are considering how many Muslims live there	fear
i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite	fear
People’s deepest passions often scare them too much to admit, even to themselves.	fear
So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points 	fear
@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.	fear
Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.	fear
One more step in long work #visa process is over. Relief. Onto next step. #expat 	fear
@SueWallace78 peanut butter???? You some kinda pervert?? #awful	fear
Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊	fear
I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown	fear
@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.	fear
@zorefx you guys will see what i did in the next video but its fucking horrid	fear
If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities	fear
@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..	fear
Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue	fear
All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready	fear
Worry makes you look at the problem and God makes you look at the promise. #problem #promise #worry #fear #faith #God #theanswer #spiritu...	fear
i've been rooting for him since the beginning #anxiety #BB18	fear
@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.	fear
@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy	fear
haww I think Nawaz should have spoken about Indian funding to BLA in Balochistan, Kulbhoshan Yadhav and how India used TTP for terror!	fear
@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL 	fear
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot	fear
Super shitting it about this tattoo #nervous	fear
But 'for me not to worry, they'll get a glass guy over and bill us for it'	fear
A good head and a good heart are always a formidable combination.' - Nelson Mandela	fear
2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!	fear
@bryony_gordon Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh	fear
@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !	fear
Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! #nightmare	fear
@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx	fear
@TayerleLyle awe thank you so much Lyle!! You're the best!😀😀	fear
@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #Election2016	fear
Can we go back 2 weeks and start again ?? This is seriously dreadful	fear
@CapehartJ agree!  Those latest polls #alarming	fear
@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.	fear
Heyyyy warriors!!!!! #anxiety #panicattacks	fear
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible	fear
Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust	fear
@crowder_rachel @LillieGregg she's famous now, begged a living of some mugs fame! Work shy freeloader. Deserves it all	fear
Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless	fear
I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me 	fear
Proud of you for overcoming your fear of deep water @ShawnMendes	fear
3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys? #terrible #customerservice #2hour #waittime	fear
I dread this drive every Wednesday 😩	fear
Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin	fear
Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening  #youwouldntreadaboutit	fear
Rojo is shocking.......absolutely shocking !!!	fear
Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous	fear
It's a Moving Day! #stress  #hope	fear
@swarbleflop @LightskinJesuSP they're both pretty awful when you look at them historically	fear
@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? 	fear
